Startup Success,Funding Amount,Number of Founders,Market Size,Product Stage,Number of Employees,Marketing Spend,Number of Users,User Growth Rate,Revenue,Number of Competitors,Tech Stack Diversity,Codebase Size (MB),Monthly Active Developers,Cloud Expenses,Third-party Integrations,Average User Session Duration (min),Bounce Rate (%),SEO Rank,Social Media Followers,Press Mentions,Patents Filed,Outsourced Tasks,Customer Support Tickets,App Store Rating,Play Store Rating,Web Traffic,Conversion Rate (%),Referral Partners,Customer Reviews,Feedback Loop Efficiency,Retention Rate (%),Churn Rate (%),Net Promoter Score,Sales Team Size,Product Updates Per Month,Bug Reports,Server Downtime (hours),E-commerce Cart Size ($),Subscription Renewal Rate (%),Affiliate Partnerships,Email Campaign Success Rate (%),Ad Click-Through Rate (%),Return on Ad Spend (%),Inventory Size,Supply Chain Efficiency,Operational Costs,Profit Margin (%),Debt Ratio (%),Liquidity Ratio,Gross Profit,Net Income,Total Liabilities,Total Assets,Employee Satisfaction Rate (%),Annual Employee Turnover,Training Hours Per Employee,Employee Benefits Rating,Remote Work Percentage (%),Office Space (sq. ft.),R&D Spend,Brand Recognition Score,Loyalty Program Members,Customer Lifetime Value ($),User Onboarding Time (days),Data Breach Incidents,GDPR Compliance Score,Industry Network Size,Event Sponsorships,Whitepaper Publications,Online Webinar Hostings,Product Return Rate (%),Warranty Claims,Safety Incidents,Legal Disputes,Regulatory Compliance Score,Environmental Impact Score,Corporate Social Responsibility Score,Diversity & Inclusion Score,Market Penetration Rate (%),Product Line Diversity,Expansion Rate (%),Franchisees,License Agreements,Merchandising Revenue,Collaborative Projects,Joint Ventures,Mergers & Acquisitions,Spin-off Projects,Venture Capital Relationships,Angel Investor Networks,Government Grants Received,Industry Awards,Product Recalls,Customer Complaints,Unresolved Issues,Quality Assurance Score,Product Reliability Score,Shipping Efficiency,Logistics Partners,Distribution Channels
1.0,558378.6896652246,,112773203.37286204,1.0,72.0,,47407.78186995907,9.80399806643332,62938.17690814726,4.0,1.0,65.42479158764434,,35.61769586862853,8.0,42.90965888471298,8.0,59.303201317715775,5.0,42.57837152728756,10.0,44.882297828226555,9.0,,1.0,72.33240529868227,9.0,41.924186764669244,1.0,55.89327392037044,8.0,46.69344546305585,4.0,49.87030699991429,8.0,49.61713810396415,4.0,56.36573575340101,7.0,49.65737610880339,2.0,,10.0,55.89580647238782,5.0,52.52148411907127,8.0,38.60372029218671,4.0,37.82384446172898,8.0,40.760561628333875,4.0,42.358912618144636,9.0,,10.0,38.68547263345768,9.0,34.69821829453221,8.0,38.02890843029884,10.0,47.111756402535114,9.0,64.82448506794034,7.0,72.09190885956343,3.0,48.933091037545836,8.0,49.52175597069684,,43.25672640640727,4.0,,10.0,68.71112479351982,2.0,45.285637988616315,10.0,51.152547839415675,1.0,33.744800768037535,5.0,39.72225916190052,7.0,48.286883094289095,8.0,39.87116072723298,8.0,35.20372404396958,4.0,50.5931524524861,2.0,44.63391735611537,9.0,73.34081467141209,7.0,54.0527717877855
1.0,1072155.6849346857,1.0,121162366.501743,4.0,46.0,59459.295852703784,51243.84766907714,11.61972396974175,42245.17351315587,6.0,10.0,49.942476731381305,6.0,47.43800719668803,2.0,53.36122902945572,2.0,42.600620854080745,2.0,51.111718107043316,2.0,61.292897111810646,7.0,60.796183220509945,7.0,53.39064981418829,5.0,64.0930800237513,6.0,47.53630488161469,8.0,36.89382030927213,4.0,40.77565537060307,7.0,55.93508439271339,,50.835449665353806,2.0,44.996373519249055,5.0,,8.0,54.05487327605503,8.0,56.94284036699834,5.0,34.69298460984765,7.0,44.82790080873548,8.0,42.04455683465292,4.0,37.84223358634971,8.0,56.297373471059785,1.0,55.50129641725762,1.0,49.1515116708639,1.0,50.69169121859344,9.0,46.66599018584833,4.0,43.47740873945989,4.0,51.841334670168905,3.0,57.22326742577899,9.0,37.83367418244365,10.0,54.750693274657166,2.0,52.513872050506436,9.0,53.21273430596047,1.0,59.245535240976054,2.0,21.25372328291988,5.0,71.89610512795004,9.0,67.13027933448492,7.0,47.38469241064044,2.0,57.559631667413406,10.0,54.13127688239161,6.0,67.7726999173415,1.0,53.02711023495967,6.0,31.444582573679273,4.0,64.25379363575942
1.0,945959.3362644924,3.0,107352396.80419421,2.0,51.0,59531.76254329354,41717.06239651601,13.34252492060727,51248.67610195479,9.0,2.0,,5.0,59.23862571159129,6.0,37.28546300572182,4.0,43.43621287898988,2.0,,6.0,25.05289185005791,,31.99943188220154,4.0,58.369317295280226,6.0,52.96817479233046,4.0,55.26918116734158,7.0,60.61370160151741,3.0,40.27619847184954,4.0,54.639808533983086,10.0,51.89501742893055,8.0,55.520415443469474,7.0,52.58120776869837,1.0,50.552990852409366,5.0,59.72347595642585,3.0,41.929302769455674,2.0,57.065093637870845,8.0,41.12989356977573,9.0,46.44340711104633,1.0,,9.0,43.82375990107628,10.0,51.196349868500334,4.0,43.354098340114426,7.0,52.041343029378794,1.0,37.845987779804645,3.0,55.414338025769176,6.0,47.91766686378399,8.0,46.47940071214174,1.0,46.68766943551551,1.0,41.24765995372505,4.0,48.80042329626673,1.0,47.72448125499595,2.0,52.008814796246774,5.0,58.93088949508566,8.0,48.526351973085546,3.0,46.76780658333594,8.0,43.79170006725107,7.0,59.895726383469686,8.0,35.39685451407861,3.0,41.90117038746446,2.0,56.321038293991734,6.0,57.30646535595995
1.0,1189523.3875322817,4.0,102961788.39596552,,45.0,57890.752013999096,,10.502987339883983,42174.58713673555,7.0,6.0,39.471918867482,8.0,36.68840681507359,3.0,48.78069586418002,8.0,42.88314245361153,2.0,61.26164955076699,6.0,61.013268307909705,5.0,51.17217256072938,1.0,44.08922490394062,9.0,42.41338847772071,8.0,65.49246760052087,1.0,32.508216659895425,10.0,55.83108682700299,1.0,45.93565978903273,7.0,46.75465071924976,5.0,46.37976074086255,2.0,57.29137469768224,4.0,39.066040821164506,8.0,47.90434872889455,10.0,48.126601288223505,9.0,48.02042189036347,3.0,49.074735648415874,10.0,52.18944166468455,8.0,57.037635892296926,2.0,58.23006601127034,9.0,44.681520053925006,7.0,,8.0,43.944579832584,10.0,53.87593660181914,4.0,40.30708025699761,6.0,60.96711291359965,10.0,60.06493307255866,,72.02996043194908,8.0,32.5746842284365,2.0,40.969380690758804,2.0,55.870812217710196,,68.11065116236063,3.0,65.17204707159856,1.0,45.64067257227014,1.0,59.638482963830185,3.0,49.92552645308934,9.0,40.775083667377075,9.0,51.268761220746036,3.0,47.78686246558505,10.0,56.732765886276795,1.0,58.80831794616479
1.0,949975.4797850978,3.0,82378633.26677415,2.0,50.0,43707.793271526374,54508.123363317995,11.310156035261052,46860.478130841395,8.0,10.0,49.287837951771834,9.0,58.18623683490483,8.0,48.88887285927284,8.0,36.27967049694268,8.0,36.60246409247368,3.0,53.287078419382176,3.0,50.510216108826086,4.0,59.764406051023755,10.0,37.97916574499669,1.0,,4.0,48.55590741430136,4.0,40.94009424159226,7.0,58.16332284679783,5.0,48.01699598590451,8.0,66.80727239429365,1.0,34.64018444553183,5.0,54.63099306658411,5.0,47.935802915533195,5.0,55.172867925614156,7.0,42.85582939916434,8.0,29.35645916453584,6.0,57.8024487368439,5.0,73.29432554599379,2.0,,4.0,52.84467888695603,1.0,70.51586360277386,1.0,53.22464666690001,2.0,41.73369149911868,4.0,,7.0,46.096317884200545,5.0,37.294504263596465,5.0,51.82885713290463,3.0,47.80018837788249,4.0,53.23120228477664,2.0,42.13663103802053,10.0,33.51521274964128,3.0,57.39293741263221,8.0,60.92654214082579,2.0,63.109348159157335,9.0,49.25691655604592,9.0,45.708309237905546,6.0,33.21470723656095,8.0,51.083170028380096,7.0,53.49330106915435,8.0,62.11449669710344
,1260210.48663246,1.0,85755584.72701898,2.0,65.0,42932.932316269944,52096.86063574488,10.657783073454082,49538.380560300284,7.0,8.0,57.499554661543485,6.0,29.81280276720802,4.0,46.848416936847265,5.0,33.44381747696512,2.0,58.08572013304715,5.0,48.614212486884924,3.0,64.39028187726511,7.0,53.34889025817918,6.0,58.39734667989148,5.0,,4.0,28.57286638986752,10.0,37.93991336469227,3.0,50.10562768691993,9.0,48.51934383730118,7.0,42.6826661340905,7.0,40.89097283529202,,42.69520988076533,2.0,56.42110554665997,9.0,39.478711827833536,5.0,63.71421293559048,5.0,49.519505555057926,10.0,34.64776834892707,6.0,,2.0,24.957614894940047,9.0,54.08012332089563,2.0,51.493218330811054,8.0,49.053867663678766,4.0,61.94746381609591,,52.83185243027035,8.0,49.44463009169535,1.0,55.95625160956108,5.0,33.49193764759113,9.0,54.36500909082315,6.0,55.731680750393735,10.0,51.200862112162646,7.0,64.09679993132855,5.0,58.863485891998685,7.0,66.33541851059147,9.0,37.06810787339092,1.0,74.62754542737314,,36.5653516476043,5.0,26.73907199289152,2.0,25.99513482677501,10.0,41.893443714064674,,62.376774343711006
1.0,864717.3959031922,5.0,123734692.40354662,2.0,36.0,,54575.41934004781,12.035062847861253,42171.33489702509,2.0,5.0,52.43969847136674,,38.1040416216989,4.0,53.849709813196974,3.0,43.33296689136437,6.0,48.54137445934639,2.0,44.74671273759212,7.0,54.5872354241063,8.0,46.21022454124795,1.0,50.778113465930076,1.0,50.25201709691716,3.0,44.10139508043122,6.0,36.35515008453459,5.0,44.72979348999996,4.0,64.21570512007987,3.0,36.155617017132215,5.0,62.23458344682076,3.0,41.1618808253653,2.0,41.90097059095642,6.0,,2.0,55.600142584638704,1.0,55.24920910435415,7.0,48.11625613749629,,61.971626108284795,9.0,34.49704990706171,7.0,56.372844970222005,5.0,65.98143512952802,5.0,,8.0,30.053461463391574,2.0,24.41481368815833,10.0,39.26225730304114,3.0,45.36058592489752,6.0,45.12908255717118,8.0,55.31110441790038,3.0,67.17133415080059,9.0,63.72852994914995,7.0,51.55598298654713,8.0,57.195816739678804,6.0,71.4398764740849,8.0,62.957442632633246,2.0,34.795504410647865,,57.668594007897575,3.0,43.80224564162579,7.0,72.6450909758043,2.0,45.34345842672295,10.0,42.60157952182312
0.0,509674.98949591164,3.0,41122304.884614594,2.0,14.0,24483.986660166178,,4.561475494395018,10788.253020868297,9.0,1.0,28.55610316366464,4.0,17.031377732193526,2.0,27.231786323068295,4.0,38.56600925877541,2.0,31.394418148412992,8.0,33.158302857797096,9.0,,2.0,35.29100833504166,4.0,,,34.954369718870346,4.0,33.21673900789688,3.0,21.67192786736726,8.0,38.45921458944302,10.0,36.84961138566387,9.0,21.63114105025558,7.0,30.67043512366075,4.0,19.56499407953967,8.0,36.47675881712437,4.0,40.506081923794675,1.0,21.699115317663406,4.0,24.518277707677708,2.0,31.614204005257697,7.0,29.132544203640595,7.0,30.988203291286325,4.0,33.7893200901678,7.0,21.500748483320724,9.0,,5.0,26.882424504920913,5.0,41.609248010298046,7.0,12.871213916181063,2.0,27.617988306708703,5.0,22.636599844852245,8.0,24.40102196642608,1.0,28.752010197783335,8.0,31.470338586875663,3.0,34.62240509801169,10.0,35.33054691538345,6.0,23.19859912659607,,27.550425142756218,8.0,28.38775182802236,8.0,31.407896965945817,2.0,26.448856606968622,6.0,35.682470702052356,9.0,26.593405514854435,8.0,36.74485847219088
0.0,489045.07085307967,3.0,59976320.76920244,1.0,,22111.623987249375,12888.68682395989,5.281948873809051,9757.382657220838,1.0,10.0,27.445228576910377,3.0,30.807531032932594,6.0,26.10995676495445,3.0,,8.0,19.057674579482878,8.0,32.377410089428,5.0,30.490998315341855,9.0,39.689421653714035,4.0,26.69699716189019,2.0,33.00538973009994,,22.723701885238874,10.0,33.27735325590834,9.0,32.99330280487511,2.0,33.8244038412422,,33.00288978415004,1.0,9.518284432443714,3.0,31.158434015018454,3.0,33.75319296582958,1.0,23.025746589707133,5.0,28.23506399174076,5.0,25.17792403266631,3.0,29.91892346193075,9.0,26.328764576119852,1.0,29.419292114203394,7.0,39.55947592664455,7.0,28.873277380535608,1.0,32.848859529416885,3.0,31.25578516779189,5.0,39.85986006821956,3.0,23.29110553791061,4.0,25.913853766005374,,30.43298989322998,6.0,39.6539896467536,9.0,42.114286102173295,2.0,27.261668393825428,6.0,,10.0,30.627100386765434,6.0,24.121878817295435,6.0,34.672448405178855,9.0,28.479773844441794,9.0,35.65177262731719,9.0,32.419243205570936,6.0,40.92991132903634,8.0,38.053675405641414,10.0,36.799069618580326
0.0,439598.7725074873,2.0,47132057.64261731,2.0,21.0,14356.827428103963,6655.190948375295,6.57980695740155,11856.144013321378,,2.0,20.55946067222048,10.0,26.635893128621383,6.0,34.88236763567831,2.0,31.37954092347319,1.0,38.01341143501,5.0,28.770159716462796,4.0,14.803582415942353,5.0,36.80238628228584,3.0,37.0889172971092,10.0,34.6312217575028,3.0,31.839602269048488,8.0,28.654572080229386,10.0,31.002012887729567,10.0,32.70658752535731,2.0,,,43.52904553106556,4.0,30.087447171631823,2.0,25.706850042422882,8.0,,10.0,17.97481359641641,8.0,37.859143720909586,10.0,25.256398466113303,3.0,27.219538826153293,10.0,38.65190892047323,10.0,30.88304176854614,9.0,32.429341502825196,1.0,34.45152752605998,2.0,37.441784102046725,5.0,33.109771732696125,1.0,,9.0,,4.0,33.3829922237705,3.0,,7.0,26.76311628119944,3.0,21.206861701491974,5.0,20.305378301790903,3.0,28.297151102508604,2.0,14.675426359853985,6.0,,5.0,27.76991723309076,1.0,26.94316008659426,1.0,34.29562005048628,6.0,24.70040960765112,,21.183803206834185,9.0,22.42443119884992
1.0,683949.6126512946,1.0,81907712.50012468,3.0,46.0,45763.09283089324,43289.851543375466,12.16507401736582,41893.424443013275,3.0,4.0,40.22796559748177,1.0,43.99992861545351,1.0,63.42035330975729,4.0,34.26256571740055,2.0,52.60179075623108,7.0,47.8957869626025,4.0,51.93859421538159,8.0,58.69028276586426,8.0,50.879058073787874,9.0,48.736253393978,3.0,35.27857578238749,1.0,43.43361127056666,10.0,64.16785849633753,8.0,31.614718433605567,3.0,,6.0,57.8960130818589,7.0,77.34685054184659,,51.31112021927888,5.0,68.09877096079947,5.0,61.79347918892548,10.0,41.79331304912604,1.0,50.777742188096674,3.0,,1.0,43.307143699153265,10.0,42.21242370387699,,38.74014676120048,1.0,51.05648930842704,4.0,42.60679321432934,8.0,52.893374109471495,6.0,83.07458402322196,9.0,40.63628212490067,8.0,48.27026502730807,7.0,68.09318302300649,2.0,55.857744822224554,7.0,51.24355948157908,5.0,64.72025930123077,10.0,49.54642275892452,6.0,68.49394908100551,3.0,52.80643095768264,1.0,46.77372012883207,1.0,40.59713676812244,10.0,38.42479122626611,,36.82363995879637,,49.42226717922457,3.0,53.22953188374957
1.0,1003210.6837287862,5.0,123455136.9053489,,,45108.438248157836,39041.60836996042,8.679704265327048,40609.46856298029,3.0,4.0,31.38608676807226,7.0,61.071603794356626,8.0,49.77186305952077,9.0,60.97118031812074,5.0,44.11996028522656,8.0,76.98970929821712,3.0,65.23596917102464,2.0,47.67751134402337,6.0,36.75812981077115,2.0,34.15862211537989,10.0,43.9519321718222,6.0,55.61901473095434,7.0,32.97984486907572,4.0,49.28521419741755,10.0,58.08178582746959,7.0,46.62692834445814,9.0,54.425667082373835,4.0,51.89422113909324,9.0,56.69637424985445,3.0,44.25473813600335,2.0,55.44343078419327,5.0,44.27296471657282,8.0,55.69135181442469,7.0,49.12114883774194,10.0,57.13328852276923,10.0,36.49858539724534,6.0,53.829643846880266,2.0,47.33867228422639,9.0,50.25752636804469,5.0,64.48232746707858,9.0,58.34446970430705,8.0,41.66514615359395,4.0,41.371195610646,9.0,56.38171630003247,5.0,54.60691525823168,10.0,64.85587399819251,10.0,56.76147822744319,,52.04559454018409,7.0,48.615035862063166,7.0,44.27862456329281,5.0,,6.0,46.52511390576912,7.0,41.004763647021925,9.0,59.411609923117176,9.0,46.31027323416724
1.0,952164.2667939663,3.0,,2.0,53.0,44620.21471178045,,9.663324731525618,49220.919536686815,10.0,7.0,42.90580110529673,5.0,61.88690175062548,3.0,55.03670773462173,6.0,54.0583375164222,6.0,45.11075590020389,4.0,50.86153379143247,8.0,37.03068164498751,2.0,30.784562967155146,7.0,39.73574846672747,4.0,58.020487864227356,1.0,58.75821205178188,2.0,43.03995082368075,6.0,66.3666965033612,4.0,59.82110785982618,10.0,68.44354410392775,8.0,48.74693108803009,9.0,45.964277715611246,3.0,47.75268400273037,7.0,52.87748758535567,9.0,57.50661104659097,6.0,31.555013096144478,7.0,54.34651060946481,1.0,,10.0,29.74880504453282,6.0,50.188156447608286,2.0,,5.0,47.65267918302228,8.0,67.29284339848036,1.0,53.32500708647616,9.0,53.32469350755451,,44.97777034981466,1.0,52.71476072199374,1.0,36.93270660242582,4.0,44.70912429797712,6.0,37.629446377371536,8.0,63.44371449990389,2.0,61.665195323916805,8.0,60.253468665881925,,60.19206786002212,3.0,59.763562715360116,5.0,53.17052788480052,3.0,43.0319028861918,10.0,46.44189318596629,9.0,57.94831480578147,2.0,57.650811122845276
1.0,1164620.9951490015,3.0,138824348.729275,3.0,65.0,54664.445968402615,,10.47893397756087,59437.01634399841,4.0,2.0,68.58715190527161,4.0,45.75604768190489,1.0,57.5808001029734,4.0,66.60175987300752,9.0,58.59409816869968,2.0,33.616495599292634,10.0,59.05954510120532,4.0,56.461800485031816,9.0,57.48280436094416,3.0,66.43680213303034,7.0,71.66000246617224,1.0,41.39612440836809,5.0,66.89710987528343,3.0,42.470312675673156,1.0,71.88016861743304,9.0,41.98601400957743,5.0,43.36149553121143,8.0,52.988816308148245,2.0,33.90774484525631,10.0,69.0053679510522,4.0,48.55927727724053,6.0,53.5761526714366,,44.98361326825486,1.0,72.71534525990256,6.0,46.04436484787505,1.0,29.18209011573031,1.0,48.46496351995336,7.0,42.98916902928116,6.0,54.4689224609469,5.0,38.61298362464621,,59.02778402384844,6.0,52.74665959585049,2.0,45.86093658579124,6.0,50.54917859893439,2.0,39.177939902819276,8.0,41.84557718041127,6.0,44.797298824966376,7.0,62.24071080480035,8.0,60.7515560117394,1.0,38.42966241862136,2.0,50.98197992716001,7.0,32.684473220263996,1.0,60.622222166287926,2.0,33.272532622113374,3.0,70.23888926313282
1.0,,5.0,82433538.45640522,4.0,50.0,50790.47802150279,47774.25072775147,7.258315910341988,65065.286363122665,5.0,7.0,,9.0,46.05887624950866,10.0,58.305051886334915,1.0,68.71476287573452,6.0,57.21526431128979,5.0,53.27825162691786,1.0,43.72384008779213,4.0,62.931665819382914,,,1.0,22.786931337103248,4.0,52.31577601037814,4.0,54.53382018006772,5.0,45.31403499528459,9.0,52.68540990737189,1.0,49.176483357222075,10.0,45.76002227132413,6.0,47.250188761166555,1.0,51.81445974311159,2.0,65.80948251894702,1.0,43.82691109526601,3.0,49.80827407027097,6.0,30.315085009852986,2.0,29.266495924252798,10.0,40.1960618863433,7.0,36.07291595370544,8.0,,4.0,53.96979108751566,4.0,33.89983282956822,8.0,63.45695015740458,8.0,62.95285305493447,3.0,52.40220806860661,,47.79227039506291,,51.51985501432739,8.0,,9.0,43.65709840866972,8.0,41.2116519113387,9.0,52.074037757275235,4.0,56.37591910366873,6.0,51.8862325611878,9.0,51.77399779897423,9.0,36.89861594230954,9.0,57.28910441539513,,42.75580836280988,2.0,49.13211313102703,2.0,44.678453744371566
1.0,1019124.0891778785,1.0,92439842.01963566,4.0,60.0,47118.439694888824,33180.31216014589,13.189840416172029,42740.819140062216,6.0,7.0,41.64818338664209,7.0,47.12945698882082,1.0,,7.0,55.4754486585368,8.0,50.80570467500329,7.0,44.11601532905455,3.0,41.575209157512965,3.0,33.33932514971559,3.0,53.821199257786496,,55.319964190794,8.0,45.24872611834086,6.0,60.23991924244511,4.0,52.89390472369446,4.0,40.680221696824816,3.0,19.658989828393704,5.0,58.50055830473533,9.0,46.35128891433926,5.0,43.513572326436645,8.0,50.873281316583636,5.0,54.02867722126657,9.0,59.30472580828083,6.0,41.45676721610698,10.0,52.789846917041245,7.0,50.30789193968936,4.0,58.06404104161374,7.0,44.35184162604886,9.0,53.82193708748445,9.0,47.668451177002375,1.0,36.47170292338453,4.0,41.446645525700696,7.0,54.582987818842376,3.0,49.6411260168341,1.0,,4.0,53.252053293323826,6.0,56.73357293113802,4.0,51.97117644920378,6.0,35.10639268847265,9.0,65.62623828154629,2.0,59.9693487654907,9.0,41.846331793748575,5.0,53.88502639828601,6.0,51.734683911625126,8.0,50.844955782945775,3.0,26.567835521677786,10.0,41.433245449590345
0.0,507999.3380559143,2.0,38787562.59905608,2.0,29.0,12588.842881613456,8856.142907603135,4.846916266990345,13824.356095325908,1.0,7.0,23.040137248103985,10.0,48.11038769987137,1.0,34.23173060870669,2.0,25.002761085613713,7.0,29.240117648618494,4.0,27.715578257088644,2.0,26.631024443327377,5.0,24.90808308343435,4.0,38.784501809405356,2.0,41.21779174545919,9.0,32.484261721545785,7.0,29.421195254977764,7.0,35.351751855277456,2.0,42.34528500465446,3.0,42.52926506678269,4.0,38.05125694718849,4.0,,10.0,20.918087328804177,5.0,35.66407086753985,4.0,21.588612852219164,5.0,,4.0,32.6940943859772,1.0,29.276956722079294,2.0,19.228964696399558,4.0,33.8729045174569,9.0,19.24052690208869,7.0,35.95340271757982,6.0,34.927766934357706,4.0,32.826441655719464,3.0,25.17968530823987,8.0,27.400414387798907,6.0,27.046721943179204,1.0,31.123641409597205,5.0,28.689952757093966,,32.90673229959223,3.0,14.718032956053474,2.0,15.731806381604283,7.0,37.584773739883914,5.0,32.79770561819488,5.0,31.434616482195757,4.0,32.94512036839208,9.0,33.308773263494935,2.0,30.33295285117954,5.0,33.99541190622893,2.0,23.15622330912097
1.0,1057388.2522448597,3.0,112929790.75451541,3.0,55.0,40084.729588953676,35603.91869201173,10.567855775209443,39952.95139293204,8.0,3.0,44.137271744171976,8.0,50.16962149554999,5.0,43.099254060564654,6.0,31.455754916904944,1.0,59.55126523899075,4.0,62.784533620000964,7.0,41.16912744989006,2.0,63.96651803153351,1.0,57.65189928764647,8.0,54.77625086718884,2.0,42.965800768040566,1.0,37.07793941443544,1.0,41.74902453273549,1.0,62.77588977393538,5.0,62.69556962536318,5.0,,7.0,40.65951651500909,6.0,36.76041732062667,5.0,49.18989326561337,2.0,48.45666535254682,2.0,45.69274917508088,7.0,38.92289585133075,6.0,54.657777335319935,8.0,48.158982719578994,4.0,26.72209222105009,2.0,55.70645630372119,5.0,54.544427194339505,8.0,55.74744288199415,8.0,51.66796901772715,7.0,48.228340209268666,6.0,40.864046515186295,10.0,65.07982540529463,9.0,66.77508066525942,7.0,65.18818314962752,9.0,67.13399904725972,4.0,49.16405484929007,2.0,50.261464261701015,10.0,41.50078980582667,2.0,27.844146483664073,,44.85819722597364,5.0,60.70488882077356,1.0,,6.0,,10.0,54.91157559463743,1.0,41.559920498896695
0.0,419158.0175476613,2.0,48678634.11098453,1.0,,19489.484705542804,7637.59765370224,5.52423017995203,13172.228262842624,6.0,6.0,38.00628442156649,4.0,31.811795253604146,5.0,23.569139473559574,10.0,33.26595797310711,2.0,32.483467489520635,4.0,27.54143592819865,6.0,26.77834563941053,1.0,25.947268859077,4.0,22.696961560369232,2.0,28.249631669926384,2.0,22.531983950383452,3.0,,3.0,28.12825241426653,1.0,39.91444852308822,6.0,37.96607221172145,10.0,19.59296752967841,3.0,17.12115483451145,1.0,,6.0,24.10795274094663,1.0,37.225485765134636,3.0,26.60023974411049,,30.57494120139659,10.0,31.6550140955129,10.0,,9.0,20.35352194050716,9.0,22.410267459118764,4.0,32.034288078672034,4.0,24.342103313127055,8.0,,3.0,,2.0,,5.0,24.21844315435083,10.0,25.705450095768583,5.0,39.44670079506962,4.0,32.25672235189725,7.0,34.353848969749194,4.0,36.03103964482909,2.0,16.54008253162339,2.0,31.712129276115867,7.0,38.29080380844948,2.0,31.352581665049893,9.0,32.24146980814764,9.0,29.64015816946513,9.0,31.9354460409259,10.0,38.32262284062068
1.0,1113787.3348939284,4.0,82540778.19092599,1.0,,51506.024928446335,52384.98925673054,7.346244881265955,42783.035459845574,10.0,6.0,54.04998199182836,10.0,57.32017264897043,1.0,55.081929391719044,1.0,67.65652568891056,4.0,44.235351007612,9.0,32.37948972959371,1.0,45.11058577840235,4.0,38.82840393182354,9.0,63.015334610822734,1.0,51.19530734380612,2.0,79.60174821035508,6.0,55.342712140941174,6.0,66.94319557416516,8.0,52.55236684736787,4.0,44.81981594843384,5.0,42.53226148394045,9.0,66.90239217954026,9.0,67.81572300749939,7.0,25.663761010927985,10.0,41.17266996639956,9.0,56.49873691779288,5.0,40.77813926193244,,32.13616026921949,3.0,40.430336697004314,8.0,56.24343158081818,10.0,36.43814149267062,1.0,24.437326855299936,6.0,48.66521042764096,,37.41490044522021,7.0,62.51885059774368,10.0,43.9046134562287,1.0,51.920417042636316,2.0,52.293832041267166,4.0,59.43146112313056,2.0,44.43740587675438,8.0,54.02105193877846,6.0,80.77828280911469,3.0,41.946271386401,3.0,47.26367287816702,10.0,45.514276163092894,4.0,60.493676905666646,7.0,43.811958143585976,4.0,51.42751636859404,6.0,44.199659144876854,3.0,54.6944372344406
